pais,pais_code,anio,indicador,indicador_code,valor,fecha_extraccion
Chile,CL,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.94102693041832,2026-03-05 11:29:27.526381
Chile,CL,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.6868327084319,2026-03-05 11:29:27.526383
Chile,CL,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,35.1383405330485,2026-03-05 11:29:27.526386
Chile,CL,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,33.3892190102252,2026-03-05 11:29:27.526388
Chile,CL,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,40.0872246313854,2026-03-05 11:29:27.526391
Chile,CL,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,91.9541325565104,2026-03-05 11:29:27.526393
Chile,CL,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,211.924302225904,2026-03-05 11:29:27.526396
Chile,CL,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,374.735274232635,2026-03-05 11:29:27.793044
Chile,CL,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,504.738541215978,2026-03-05 11:29:27.793051
Chile,CL,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,352.810986573029,2026-03-05 11:29:27.793053
Chile,CL,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,77.7957404755204,2026-03-05 11:29:27.793055
Chile,CL,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.0522312040536,2026-03-05 11:29:27.793057
Ecuador,EC,2024,GDP (current US$),NY.GDP.MKTP.CD,124676074700.0,2026-03-05 11:29:29.163834
Ecuador,EC,2023,GDP (current US$),NY.GDP.MKTP.CD,121147057000.0,2026-03-05 11:29:29.163838
Ecuador,EC,2022,GDP (current US$),NY.GDP.MKTP.CD,116133121000.0,2026-03-05 11:29:29.163839
Ecuador,EC,2021,GDP (current US$),NY.GDP.MKTP.CD,107179074000.0,2026-03-05 11:29:29.163841
Ecuador,EC,2020,GDP (current US$),NY.GDP.MKTP.CD,95865473000.0,2026-03-05 11:29:29.163842
Ecuador,EC,2019,GDP (current US$),NY.GDP.MKTP.CD,107595830000.0,2026-03-05 11:29:29.163843
Ecuador,EC,2018,GDP (current US$),NY.GDP.MKTP.CD,107478961000.0,2026-03-05 11:29:29.163845
Ecuador,EC,2017,GDP (current US$),NY.GDP.MKTP.CD,104467486000.0,2026-03-05 11:29:29.163846
Ecuador,EC,2016,GDP (current US$),NY.GDP.MKTP.CD,97671433000.0,2026-03-05 11:29:29.163847
Ecuador,EC,2015,GDP (current US$),NY.GDP.MKTP.CD,97209558000.0,2026-03-05 11:29:29.163849
Ecuador,EC,2014,GDP (current US$),NY.GDP.MKTP.CD,102717794000.0,2026-03-05 11:29:29.163850
Ecuador,EC,2013,GDP (current US$),NY.GDP.MKTP.CD,96570334000.0,2026-03-05 11:29:29.163851
Ecuador,EC,2012,GDP (current US$),NY.GDP.MKTP.CD,87735048000.0,2026-03-05 11:29:29.163853
Ecuador,EC,2011,GDP (current US$),NY.GDP.MKTP.CD,78986648000.0,2026-03-05 11:29:29.163854
Ecuador,EC,2010,GDP (current US$),NY.GDP.MKTP.CD,68151329000.0,2026-03-05 11:29:29.163855
Ecuador,EC,2009,GDP (current US$),NY.GDP.MKTP.CD,60094978000.0,2026-03-05 11:29:29.163856
Ecuador,EC,2008,GDP (current US$),NY.GDP.MKTP.CD,61139438000.0,2026-03-05 11:29:29.163858
Ecuador,EC,2007,GDP (current US$),NY.GDP.MKTP.CD,49848725000.0,2026-03-05 11:29:29.163859
Ecuador,EC,2006,GDP (current US$),NY.GDP.MKTP.CD,45690762000.0,2026-03-05 11:29:29.163860
Ecuador,EC,2005,GDP (current US$),NY.GDP.MKTP.CD,40278849000.0,2026-03-05 11:29:29.163861
Ecuador,EC,2004,GDP (current US$),NY.GDP.MKTP.CD,35194947000.0,2026-03-05 11:29:29.163863
Ecuador,EC,2003,GDP (current US$),NY.GDP.MKTP.CD,30965208000.0,2026-03-05 11:29:29.163864
Ecuador,EC,2002,GDP (current US$),NY.GDP.MKTP.CD,27054197000.0,2026-03-05 11:29:29.163865
Ecuador,EC,2001,GDP (current US$),NY.GDP.MKTP.CD,23127055000.0,2026-03-05 11:29:29.163866
Ecuador,EC,2000,GDP (current US$),NY.GDP.MKTP.CD,17539454727.3637,2026-03-05 11:29:29.163868
Ecuador,EC,1999,GDP (current US$),NY.GDP.MKTP.CD,19645272636.3182,2026-03-05 11:29:29.163869
Ecuador,EC,1998,GDP (current US$),NY.GDP.MKTP.CD,27981896948.4742,2026-03-05 11:29:29.163870
Ecuador,EC,1997,GDP (current US$),NY.GDP.MKTP.CD,28162053026.5133,2026-03-05 11:29:29.163871
Ecuador,EC,1996,GDP (current US$),NY.GDP.MKTP.CD,25226393196.5983,2026-03-05 11:29:29.163872
Ecuador,EC,1995,GDP (current US$),NY.GDP.MKTP.CD,24432884442.2211,2026-03-05 11:29:29.163874
Ecuador,EC,1994,GDP (current US$),NY.GDP.MKTP.CD,22708673336.6683,2026-03-05 11:29:29.163875
Ecuador,EC,1993,GDP (current US$),NY.GDP.MKTP.CD,18938717358.6793,2026-03-05 11:29:29.163876
Ecuador,EC,1992,GDP (current US$),NY.GDP.MKTP.CD,18094238119.0595,2026-03-05 11:29:29.163877
Ecuador,EC,1991,GDP (current US$),NY.GDP.MKTP.CD,16988535267.6338,2026-03-05 11:29:29.163879
Ecuador,EC,1990,GDP (current US$),NY.GDP.MKTP.CD,15239272611.5809,2026-03-05 11:29:29.163880
Ecuador,EC,1989,GDP (current US$),NY.GDP.MKTP.CD,13890823704.5545,2026-03-05 11:29:29.163881
Ecuador,EC,1988,GDP (current US$),NY.GDP.MKTP.CD,13051881851.4068,2026-03-05 11:29:29.163884
Ecuador,EC,1987,GDP (current US$),NY.GDP.MKTP.CD,13945426859.4657,2026-03-05 11:29:29.163885
Ecuador,EC,1986,GDP (current US$),NY.GDP.MKTP.CD,15314138472.3282,2026-03-05 11:29:29.163886
Ecuador,EC,1985,GDP (current US$),NY.GDP.MKTP.CD,17149088413.35,2026-03-05 11:29:29.163887
Ecuador,EC,1984,GDP (current US$),NY.GDP.MKTP.CD,16912509091.855,2026-03-05 11:29:29.163889
Ecuador,EC,1983,GDP (current US$),NY.GDP.MKTP.CD,17152477036.5005,2026-03-05 11:29:29.163890
Ecuador,EC,1982,GDP (current US$),NY.GDP.MKTP.CD,19929846396.4239,2026-03-05 11:29:29.163891
Ecuador,EC,1981,GDP (current US$),NY.GDP.MKTP.CD,21810759353.7304,2026-03-05 11:29:29.163892
Ecuador,EC,1980,GDP (current US$),NY.GDP.MKTP.CD,17881508242.4481,2026-03-05 11:29:29.163893
Ecuador,EC,1979,GDP (current US$),NY.GDP.MKTP.CD,14175160902.0721,2026-03-05 11:29:29.163894
Ecuador,EC,1978,GDP (current US$),NY.GDP.MKTP.CD,11922497876.4828,2026-03-05 11:29:29.163896
Ecuador,EC,1977,GDP (current US$),NY.GDP.MKTP.CD,11026342618.1141,2026-03-05 11:29:29.163897
Ecuador,EC,1976,GDP (current US$),NY.GDP.MKTP.CD,9091921030.17345,2026-03-05 11:29:29.163898
Ecuador,EC,1975,GDP (current US$),NY.GDP.MKTP.CD,7731674472.07212,2026-03-05 11:29:29.464861
Ecuador,EC,1974,GDP (current US$),NY.GDP.MKTP.CD,6599257044.12414,2026-03-05 11:29:29.464870
Ecuador,EC,1973,GDP (current US$),NY.GDP.MKTP.CD,3891754150.23796,2026-03-05 11:29:29.464874
Ecuador,EC,1972,GDP (current US$),NY.GDP.MKTP.CD,3185986087.33583,2026-03-05 11:29:29.464877
Ecuador,EC,1971,GDP (current US$),NY.GDP.MKTP.CD,2754219271.03082,2026-03-05 11:29:29.464880
Ecuador,EC,1970,GDP (current US$),NY.GDP.MKTP.CD,2862503139.00358,2026-03-05 11:29:29.464883
Ecuador,EC,1969,GDP (current US$),NY.GDP.MKTP.CD,3112165727.38342,2026-03-05 11:29:29.464887
Ecuador,EC,1968,GDP (current US$),NY.GDP.MKTP.CD,2582179864.15493,2026-03-05 11:29:29.464890
Ecuador,EC,1967,GDP (current US$),NY.GDP.MKTP.CD,2553595172.08743,2026-03-05 11:29:29.464893
Ecuador,EC,1966,GDP (current US$),NY.GDP.MKTP.CD,2429308638.838,2026-03-05 11:29:29.464896
Ecuador,EC,1965,GDP (current US$),NY.GDP.MKTP.CD,2387047395.70254,2026-03-05 11:29:29.464898
Ecuador,EC,1964,GDP (current US$),NY.GDP.MKTP.CD,2244146102.98333,2026-03-05 11:29:29.464901
Ecuador,EC,1963,GDP (current US$),NY.GDP.MKTP.CD,1824343870.71407,2026-03-05 11:29:29.464904
Ecuador,EC,1962,GDP (current US$),NY.GDP.MKTP.CD,1518207703.48997,2026-03-05 11:29:29.464907
Ecuador,EC,1961,GDP (current US$),NY.GDP.MKTP.CD,1753850955.05808,2026-03-05 11:29:29.464910
Ecuador,EC,1960,GDP (current US$),NY.GDP.MKTP.CD,2069464937.19791,2026-03-05 11:29:29.464913
Ecuador,EC,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.54732515615369,2026-03-05 11:29:29.736410
Ecuador,EC,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.21568764237058,2026-03-05 11:29:29.736418
Ecuador,EC,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46616972213077,2026-03-05 11:29:29.736421
Ecuador,EC,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.133251386096389,2026-03-05 11:29:29.736424
Ecuador,EC,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.338872392562139,2026-03-05 11:29:29.736426
Ecuador,EC,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.266012515466155,2026-03-05 11:29:29.736430
Ecuador,EC,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.224103246005552,2026-03-05 11:29:29.736434
Ecuador,EC,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.417335588666825,2026-03-05 11:29:29.736437
Ecuador,EC,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.72826463324533,2026-03-05 11:29:29.736440
Ecuador,EC,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.96664623255358,2026-03-05 11:29:29.736443
Ecuador,EC,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.58922016616663,2026-03-05 11:29:29.736445
Ecuador,EC,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.72177577710371,2026-03-05 11:29:29.736448
Ecuador,EC,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.10172180958666,2026-03-05 11:29:29.736450
